"Branch_Code","normal_clid_count","hr_clid_count","lat_1","lon_1","lat_2","lon_2","lat_3","lon_3","lat_4","lon_4"
"potential_34347",40,5,48.465057523618,35.2024656548573,48.465057523618,35.2114656548573,48.474057523618,35.2114656548573,48.474057523618,35.2024656548573
"potential_34348",36,4,48.4650316351589,35.203817419391,48.4650316351589,35.212817419391,48.4740316351589,35.212817419391,48.4740316351589,35.203817419391
"potential_34407",94,8,48.471444936402,34.8942491300556,48.471444936402,34.9032491300556,48.480444936402,34.9032491300556,48.480444936402,34.8942491300556
"potential_34408",164,14,48.4714226661036,34.8956013248477,48.4714226661036,34.904601324847704,48.4804226661036,34.904601324847704,48.4804226661036,34.8956013248477
"potential_34409",181,14,48.4714003799269,34.8969535179902,48.4714003799269,34.9059535179902,48.4804003799269,34.9059535179902,48.4804003799269,34.8969535179902
"potential_34410",259,18,48.4713780778718,34.8983057094821,48.4713780778718,34.9073057094821,48.4803780778718,34.9073057094821,48.4803780778718,34.8983057094821
"potential_34411",397,29,48.4713557599383,34.8996578993222,48.4713557599383,34.9086578993222,48.4803557599383,34.9086578993222,48.4803557599383,34.8996578993222
"potential_34412",430,30,48.4713334261266,34.9010100875092,48.4713334261266,34.9100100875092,48.4803334261266,34.9100100875092,48.4803334261266,34.9010100875092
"potential_34413",495,30,48.4713110764366,34.9023622740421,48.4713110764366,34.9113622740421,48.4803110764366,34.9113622740421,48.4803110764366,34.9023622740421
"potential_34414",472,22,48.4712887108684,34.9037144589197,48.4712887108684,34.9127144589197,48.4802887108684,34.9127144589197,48.4802887108684,34.9037144589197
"potential_34415",540,27,48.4712663294221,34.9050666421407,48.4712663294221,34.9140666421407,48.4802663294221,34.9140666421407,48.4802663294221,34.9050666421407
"potential_34416",496,24,48.4712439320976,34.906418823704,48.4712439320976,34.915418823704,48.4802439320976,34.915418823704,48.4802439320976,34.906418823704
"potential_34417",383,15,48.4712215188952,34.9077710036084,48.4712215188952,34.9167710036084,48.4802215188952,34.9167710036084,48.4802215188952,34.9077710036084
"potential_34418",298,12,48.471199089814704,34.9091231818528,48.471199089814704,34.9181231818528,48.480199089814704,34.9181231818528,48.480199089814704,34.9091231818528
"potential_34419",275,13,48.4711766448564,34.910475358436,48.4711766448564,34.919475358436,48.4801766448564,34.919475358436,48.4801766448564,34.910475358436
"potential_34420",241,16,48.4711541840201,34.9118275333568,48.4711541840201,34.9208275333568,48.4801541840201,34.9208275333568,48.4801541840201,34.9118275333568
"potential_34421",180,15,48.4711317073059,34.9131797066141,48.4711317073059,34.9221797066141,48.4801317073059,34.9221797066141,48.4801317073059,34.9131797066141
"potential_34422",109,10,48.471109214714,34.9145318782066,48.471109214714,34.9235318782066,48.480109214714,34.9235318782066,48.480109214714,34.9145318782066
"potential_34423",113,8,48.4710867062443,34.9158840481332,48.4710867062443,34.9248840481332,48.4800867062443,34.9248840481332,48.4800867062443,34.9158840481332
"potential_34424",125,8,48.4710641818968,34.9172362163927,48.4710641818968,34.9262362163927,48.4800641818968,34.9262362163927,48.4800641818968,34.9172362163927
"potential_34425",125,7,48.4710416416718,34.918588382984,48.4710416416718,34.927588382984,48.480041641671804,34.927588382984,48.480041641671804,34.918588382984
"potential_34426",135,8,48.4710190855691,34.9199405479059,48.4710190855691,34.9289405479059,48.4800190855691,34.9289405479059,48.4800190855691,34.9199405479059
"potential_34427",99,5,48.4709965135889,34.9212927111571,48.4709965135889,34.9302927111571,48.4799965135889,34.9302927111571,48.4799965135889,34.9212927111571
"potential_34428",90,4,48.4709739257311,34.9226448727366,48.4709739257311,34.9316448727366,48.4799739257311,34.9316448727366,48.4799739257311,34.9226448727366
"potential_34429",96,3,48.4709513219959,34.9239970326431,48.4709513219959,34.9329970326431,48.4799513219959,34.9329970326431,48.4799513219959,34.9239970326431
"potential_34430",53,2,48.470928702383304,34.9253491908755,48.470928702383304,34.9343491908755,48.479928702383305,34.9343491908755,48.479928702383305,34.9253491908755
"potential_34431",49,2,48.4709060668933,34.9267013474327,48.4709060668933,34.9357013474327,48.4799060668933,34.9357013474327,48.4799060668933,34.9267013474327
"potential_34432",38,1,48.470883415526,34.928053502313404,48.470883415526,34.937053502313404,48.479883415526004,34.937053502313404,48.479883415526004,34.928053502313404
"potential_34433",31,1,48.470860748281396,34.9294056555164,48.470860748281396,34.9384056555164,48.479860748281396,34.9384056555164,48.479860748281396,34.9294056555164
"potential_34466",41,4,48.4701038223839,34.9740257623878,48.4701038223839,34.9830257623878,48.4791038223839,34.9830257623878,48.4791038223839,34.9740257623878
"potential_34467",38,4,48.4700806153415,34.9753778578535,48.4700806153415,34.9843778578535,48.4790806153415,34.9843778578535,48.4790806153415,34.9753778578535
"potential_34468",34,2,48.4700573924235,34.976729951600504,48.4700573924235,34.985729951600504,48.4790573924235,34.985729951600504,48.4790573924235,34.976729951600504
"potential_34469",49,2,48.470034153629996,34.9780820436276,48.470034153629996,34.9870820436276,48.479034153629996,34.9870820436276,48.479034153629996,34.9780820436276
"potential_34470",64,7,48.4700108989611,34.9794341339338,48.4700108989611,34.9884341339338,48.4790108989611,34.9884341339338,48.4790108989611,34.9794341339338
"potential_34471",94,10,48.4699876284168,34.9807862225177,48.4699876284168,34.9897862225177,48.4789876284168,34.9897862225177,48.4789876284168,34.9807862225177
"potential_34472",115,10,48.4699643419971,34.9821383093783,48.4699643419971,34.9911383093783,48.4789643419971,34.9911383093783,48.4789643419971,34.9821383093783
"potential_34473",112,10,48.4699410397022,34.9834903945143,48.4699410397022,34.9924903945143,48.4789410397022,34.9924903945143,48.4789410397022,34.9834903945143
"potential_34474",117,10,48.469917721532,34.9848424779246,48.469917721532,34.9938424779246,48.478917721532,34.9938424779246,48.478917721532,34.9848424779246
"potential_34475",115,10,48.469894387486704,34.986194559608,48.469894387486704,34.995194559608,48.478894387486704,34.995194559608,48.478894387486704,34.986194559608
"potential_34476",112,10,48.4698710375662,34.9875466395634,48.4698710375662,34.9965466395634,48.4788710375662,34.9965466395634,48.4788710375662,34.9875466395634
"potential_34477",106,7,48.4698476717706,34.988898717789496,48.4698476717706,34.9978987177895,48.4788476717706,34.9978987177895,48.4788476717706,34.988898717789496
"potential_34478",104,4,48.4698242900999,34.9902507942852,48.4698242900999,34.9992507942852,48.4788242900999,34.9992507942852,48.4788242900999,34.9902507942852
"potential_34479",110,7,48.469800892554304,34.9916028690494,48.469800892554304,35.0006028690494,48.478800892554304,35.0006028690494,48.478800892554304,34.9916028690494
"potential_34480",130,8,48.469777479133796,34.9929549420808,48.469777479133796,35.0019549420808,48.4787774791338,35.0019549420808,48.4787774791338,34.9929549420808
"potential_34481",130,10,48.4697540498383,34.994307013378304,48.4697540498383,35.003307013378304,48.4787540498383,35.003307013378304,48.4787540498383,34.994307013378304
"potential_34482",139,14,48.469730604668,34.9956590829407,48.469730604668,35.0046590829407,48.478730604668,35.0046590829407,48.478730604668,34.9956590829407
"potential_34483",135,21,48.469707143623,34.9970111507668,48.469707143623,35.0060111507668,48.478707143623,35.0060111507668,48.478707143623,34.9970111507668
"potential_34484",121,19,48.469683666703204,34.9983632168555,48.469683666703204,35.0073632168555,48.478683666703205,35.0073632168555,48.478683666703205,34.9983632168555
"potential_34485",111,17,48.4696601739087,34.9997152812056,48.4696601739087,35.0087152812056,48.4786601739087,35.0087152812056,48.4786601739087,34.9997152812056
"potential_34486",88,17,48.4696366652396,35.0010673438158,48.4696366652396,35.0100673438158,48.4786366652396,35.0100673438158,48.4786366652396,35.0010673438158
"potential_34487",82,15,48.4696131406959,35.0024194046852,48.4696131406959,35.0114194046852,48.4786131406959,35.0114194046852,48.4786131406959,35.0024194046852
"potential_34488",117,15,48.4695896002776,35.0037714638124,48.4695896002776,35.0127714638124,48.4785896002776,35.0127714638124,48.4785896002776,35.0037714638124
"potential_34489",114,12,48.4695660439849,35.005123521196296,48.4695660439849,35.0141235211963,48.4785660439849,35.0141235211963,48.4785660439849,35.005123521196296
"potential_34490",122,6,48.469542471817704,35.0064755768358,48.469542471817704,35.0154755768358,48.478542471817704,35.0154755768358,48.478542471817704,35.0064755768358
"potential_34491",153,6,48.4695188837762,35.0078276307296,48.4695188837762,35.0168276307296,48.4785188837762,35.0168276307296,48.4785188837762,35.0078276307296
"potential_34492",165,8,48.4694952798603,35.0091796828765,48.4694952798603,35.0181796828765,48.4784952798603,35.0181796828765,48.4784952798603,35.0091796828765
"potential_34493",210,13,48.4694480244058,35.0118837819254,48.4694480244058,35.0208837819254,48.4784480244058,35.0208837819254,48.4784480244058,35.0118837819254
"potential_34494",201,16,48.4694243728673,35.013235828824904,48.4694243728673,35.022235828824904,48.4784243728673,35.022235828824904,48.4784243728673,35.013235828824904
"potential_34495",222,16,48.4694007054546,35.0145878739729,48.4694007054546,35.0235878739729,48.478400705454604,35.0235878739729,48.478400705454604,35.0145878739729
"potential_34496",218,20,48.4693770221678,35.0159399173682,48.4693770221678,35.0249399173682,48.4783770221678,35.0249399173682,48.4783770221678,35.0159399173682
"potential_34497",203,19,48.469353323007,35.0172919590096,48.469353323007,35.0262919590096,48.478353323007,35.0262919590096,48.478353323007,35.0172919590096
"potential_34498",188,18,48.4693296079723,35.0186439988961,48.4693296079723,35.0276439988961,48.4783296079723,35.0276439988961,48.4783296079723,35.0186439988961
"potential_34499",169,18,48.469305877063604,35.0199960370263,48.469305877063604,35.0289960370263,48.478305877063605,35.0289960370263,48.478305877063605,35.0199960370263
"potential_34500",153,16,48.469282130281,35.0213480733992,48.469282130281,35.0303480733992,48.478282130281,35.0303480733992,48.478282130281,35.0213480733992
"potential_34501",114,12,48.469258367624604,35.0227001080136,48.469258367624604,35.0317001080136,48.478258367624605,35.0317001080136,48.478258367624605,35.0227001080136
"potential_34502",92,9,48.4692345890945,35.0240521408682,48.4692345890945,35.0330521408682,48.4782345890945,35.0330521408682,48.4782345890945,35.0240521408682
"potential_34503",85,7,48.469210794690596,35.025404171962,48.469210794690596,35.034404171962,48.4782107946906,35.034404171962,48.4782107946906,35.025404171962
"potential_34504",91,8,48.4691869844131,35.0267562012937,48.4691869844131,35.0357562012937,48.4781869844131,35.0357562012937,48.4781869844131,35.0267562012937
"potential_34505",111,6,48.4691631582619,35.0281082288621,48.4691631582619,35.0371082288621,48.4781631582619,35.0371082288621,48.4781631582619,35.0281082288621
"potential_34506",206,9,48.469019868012,35.0362203571795,48.469019868012,35.0452203571795,48.478019868012,35.0452203571795,48.478019868012,35.0362203571795
"potential_34507",190,10,48.4689719776087,35.038924385793,48.4689719776087,35.047924385793,48.4779719776087,35.047924385793,48.4779719776087,35.038924385793
"potential_34508",173,12,48.4689480085973,35.0402763974397,48.4689480085973,35.0492763974397,48.4779480085973,35.0492763974397,48.4779480085973,35.0402763974397
"potential_34509",148,9,48.4689240237128,35.0416284073115,48.4689240237128,35.0506284073115,48.4779240237128,35.0506284073115,48.4779240237128,35.0416284073115
"potential_34510",149,9,48.468900022955296,35.042980415407,48.468900022955296,35.051980415407,48.477900022955296,35.051980415407,48.477900022955296,35.042980415407
"potential_34511",113,9,48.4688760063248,35.0443324217254,48.4688760063248,35.0533324217254,48.4778760063248,35.0533324217254,48.4778760063248,35.0443324217254
"potential_34512",75,5,48.4688519738213,35.0456844262652,48.4688519738213,35.0546844262652,48.4778519738213,35.0546844262652,48.4778519738213,35.0456844262652
"potential_34513",47,5,48.4688279254449,35.0470364290254,48.4688279254449,35.0560364290254,48.4778279254449,35.0560364290254,48.4778279254449,35.0470364290254
"potential_34534",48,3,48.4676549378761,35.1119304456939,48.4676549378761,35.1209304456939,48.4766549378761,35.1209304456939,48.4766549378761,35.1119304456939
"potential_34535",36,4,48.467630111792,35.1132823598164,48.467630111792,35.1222823598164,48.476630111792,35.1222823598164,48.476630111792,35.1132823598164
"potential_34539",39,0,48.4669790632972,35.1484314783578,48.4669790632972,35.1574314783578,48.4759790632972,35.1574314783578,48.4759790632972,35.1484314783578
"potential_34540",36,1,48.4669538087347,35.149783342437,48.4669538087347,35.158783342437,48.4759538087347,35.158783342437,48.4759538087347,35.149783342437
"potential_34541",32,2,48.4669285383034,35.1511352046464,48.4669285383034,35.1601352046464,48.4759285383034,35.1601352046464,48.4759285383034,35.1511352046464
"potential_34545",32,4,48.466214523712296,35.188986582594296,48.466214523712296,35.1979865825943,48.475214523712296,35.1979865825943,48.475214523712296,35.188986582594296
"potential_34546",31,3,48.466188793109296,35.1903383900685,48.466188793109296,35.1993383900685,48.4751887931093,35.1993383900685,48.4751887931093,35.1903383900685
"potential_34547",36,3,48.466163046639096,35.1916901956378,48.466163046639096,35.2006901956378,48.475163046639096,35.2006901956378,48.475163046639096,35.1916901956378
"potential_34548",38,3,48.4661372843019,35.1930419993009,48.4661372843019,35.2020419993009,48.4751372843019,35.2020419993009,48.4751372843019,35.1930419993009
"potential_34549",45,4,48.466111506097604,35.1943938010566,48.466111506097604,35.2033938010566,48.475111506097605,35.2033938010566,48.475111506097605,35.1943938010566
"potential_34550",46,4,48.4660857120263,35.1957456009039,48.4660857120263,35.2047456009039,48.4750857120263,35.2047456009039,48.4750857120263,35.1957456009039
"potential_34551",42,3,48.466059902088,35.1970973988414,48.466059902088,35.2060973988414,48.475059902088,35.2060973988414,48.475059902088,35.1970973988414
"potential_34552",45,5,48.4660340762829,35.1984491948682,48.4660340762829,35.207449194868204,48.4750340762829,35.207449194868204,48.4750340762829,35.1984491948682
"potential_34553",45,5,48.4660082346109,35.1998009889829,48.4660082346109,35.2088009889829,48.4750082346109,35.2088009889829,48.4750082346109,35.1998009889829
"potential_34554",43,4,48.4659823770722,35.2011527811845,48.4659823770722,35.2101527811845,48.4749823770722,35.2101527811845,48.4749823770722,35.2011527811845
"potential_34555",37,5,48.4659565036667,35.2025045714717,48.4659565036667,35.2115045714717,48.474956503666704,35.2115045714717,48.474956503666704,35.2025045714717
"potential_34556",33,4,48.4659306143946,35.2038563598433,48.4659306143946,35.2128563598433,48.4749306143946,35.2128563598433,48.4749306143946,35.2038563598433
"potential_34619",88,8,48.4723440886558,34.8942826102617,48.4723440886558,34.9032826102617,48.4813440886558,34.9032826102617,48.4813440886558,34.8942826102617
"potential_34620",157,14,48.472321817658,34.8956348289185,48.472321817658,34.9046348289185,48.481321817658,34.9046348289185,48.481321817658,34.8956348289185
"potential_34621",206,17,48.4722995307813,34.8969870459256,48.4722995307813,34.9059870459256,48.4812995307813,34.9059870459256,48.4812995307813,34.8969870459256
"potential_34622",358,31,48.472277228025604,34.898339261282004,48.472277228025604,34.907339261282004,48.481277228025604,34.907339261282004,48.481277228025604,34.898339261282004
"potential_34623",455,35,48.4722549093912,34.8996914749865,48.4722549093912,34.9086914749865,48.4812549093912,34.9086914749865,48.4812549093912,34.8996914749865
"potential_34624",483,36,48.4722325748779,34.9010436870378,48.4722325748779,34.9100436870378,48.4812325748779,34.9100436870378,48.4812325748779,34.9010436870378
"potential_34625",497,33,48.472210224486,34.9023958974349,48.472210224486,34.9113958974349,48.481210224486,34.9113958974349,48.481210224486,34.9023958974349
"potential_34626",514,27,48.4721878582153,34.9037481061765,48.4721878582153,34.9127481061765,48.4811878582153,34.9127481061765,48.4811878582153,34.9037481061765
"potential_34627",544,30,48.472165476065996,34.9051003132615,48.472165476065996,34.9141003132615,48.481165476065996,34.9141003132615,48.481165476065996,34.9051003132615
"potential_34628",517,28,48.4721430780381,34.9064525186887,48.4721430780381,34.9154525186887,48.4811430780381,34.9154525186887,48.4811430780381,34.9064525186887
"potential_34629",378,17,48.4721206641317,34.9078047224569,48.4721206641317,34.9168047224569,48.4811206641317,34.9168047224569,48.4811206641317,34.9078047224569
"potential_34630",292,12,48.4720982343468,34.9091569245649,48.4720982343468,34.9181569245649,48.4810982343468,34.9181569245649,48.4810982343468,34.9091569245649
"potential_34631",358,20,48.4720757886834,34.9105091250117,48.4720757886834,34.9195091250117,48.4810757886834,34.9195091250117,48.4810757886834,34.9105091250117
"potential_34632",382,27,48.4720533271416,34.911861323795904,48.4720533271416,34.920861323795904,48.4810533271416,34.920861323795904,48.4810533271416,34.911861323795904
"potential_34633",321,26,48.4720308497215,34.9132135209165,48.4720308497215,34.9222135209165,48.4810308497215,34.9222135209165,48.4810308497215,34.9132135209165
"potential_34634",251,21,48.4720083564231,34.9145657163723,48.4720083564231,34.9235657163723,48.481008356423104,34.9235657163723,48.481008356423104,34.9145657163723
"potential_34635",282,20,48.4719858472464,34.915917910162,48.4719858472464,34.924917910162,48.4809858472464,34.924917910162,48.4809858472464,34.915917910162
"potential_34636",296,21,48.4719633221915,34.9172701022846,48.4719633221915,34.9262701022846,48.4809633221915,34.9262701022846,48.4809633221915,34.9172701022846
"potential_34637",296,20,48.471940781258496,34.9186222927388,48.471940781258496,34.9276222927388,48.4809407812585,34.9276222927388,48.4809407812585,34.9186222927388
"potential_34638",218,13,48.4719182244473,34.9199744815235,48.4719182244473,34.9289744815235,48.4809182244473,34.9289744815235,48.4809182244473,34.9199744815235
"potential_34639",122,6,48.4718956517581,34.9213266686374,48.4718956517581,34.9303266686374,48.480895651758104,34.9303266686374,48.480895651758104,34.9213266686374
"potential_34640",115,5,48.4718730631909,34.9226788540795,48.4718730631909,34.9316788540795,48.4808730631909,34.9316788540795,48.4808730631909,34.9226788540795
"potential_34641",144,4,48.4718504587458,34.9240310378486,48.4718504587458,34.9330310378486,48.4808504587458,34.9330310378486,48.4808504587458,34.9240310378486
"potential_34642",76,2,48.4718278384227,34.9253832199434,48.4718278384227,34.9343832199434,48.4808278384227,34.9343832199434,48.4808278384227,34.9253832199434
"potential_34643",141,11,48.4718052022217,34.9267354003628,48.4718052022217,34.9357354003628,48.4808052022217,34.9357354003628,48.4808052022217,34.9267354003628
"potential_34644",130,10,48.471782550143004,34.9280875791057,48.471782550143004,34.9370875791057,48.480782550143005,34.9370875791057,48.480782550143005,34.9280875791057
"potential_34645",123,10,48.471759882186404,34.9294397561708,48.471759882186404,34.9384397561708,48.480759882186405,34.9384397561708,48.480759882186405,34.9294397561708
"potential_34646",122,9,48.4717371983522,34.9307919315571,48.4717371983522,34.9397919315571,48.4807371983522,34.9397919315571,48.4807371983522,34.9307919315571
"potential_34647",114,9,48.471714498640296,34.9321441052632,48.471714498640296,34.9411441052632,48.480714498640296,34.9411441052632,48.480714498640296,34.9321441052632
"potential_34648",91,10,48.4716917830508,34.933496277288,48.4716917830508,34.942496277288,48.4806917830508,34.942496277288,48.4806917830508,34.933496277288
"potential_34649",95,10,48.4716690515837,34.9348484476305,48.4716690515837,34.9438484476305,48.4806690515837,34.9438484476305,48.4806690515837,34.9348484476305
"potential_34651",40,6,48.471623541016896,34.9375527832634,48.471623541016896,34.9465527832634,48.4806235410169,34.9465527832634,48.4806235410169,34.9375527832634
"potential_34652",38,6,48.4716007619174,34.938904948551496,48.4716007619174,34.947904948551496,48.4806007619174,34.947904948551496,48.4806007619174,34.938904948551496
"potential_34653",31,8,48.4715779669405,34.9402571121524,48.4715779669405,34.9492571121524,48.4805779669405,34.9492571121524,48.4805779669405,34.9402571121524
"potential_34654",31,8,48.471555156086296,34.9416092740651,48.471555156086296,34.9506092740651,48.4805551560863,34.9506092740651,48.4805551560863,34.9416092740651
"potential_34655",31,7,48.4715323293548,34.9429614342883,48.4715323293548,34.9519614342883,48.4805323293548,34.9519614342883,48.4805323293548,34.9429614342883
"potential_34681",44,1,48.4709332615733,34.9781170032463,48.4709332615733,34.9871170032463,48.4799332615733,34.9871170032463,48.4799332615733,34.9781170032463
"potential_34682",56,4,48.470910006174,34.9794691174106,48.470910006174,34.9884691174106,48.479910006174,34.9884691174106,48.479910006174,34.9794691174106
"potential_34683",67,8,48.4708867348988,34.9808212298525,48.4708867348988,34.9898212298525,48.4798867348988,34.9898212298525,48.4798867348988,34.9808212298525
"potential_34684",59,8,48.4708634477478,34.982173340571,48.4708634477478,34.991173340571,48.4798634477478,34.991173340571,48.4798634477478,34.982173340571
"potential_34685",58,8,48.470840144721,34.9835254495648,48.470840144721,34.9925254495648,48.479840144721,34.9925254495648,48.479840144721,34.9835254495648
"potential_34686",64,8,48.4708168258184,34.9848775568328,48.4708168258184,34.9938775568328,48.4798168258184,34.9938775568328,48.4798168258184,34.9848775568328
"potential_34687",56,8,48.4707934910402,34.9862296623738,48.4707934910402,34.9952296623738,48.4797934910402,34.9952296623738,48.4797934910402,34.9862296623738
"potential_34688",65,8,48.4707701403864,34.9875817661867,48.4707701403864,34.9965817661867,48.4797701403864,34.9965817661867,48.4797701403864,34.9875817661867
"potential_34689",72,7,48.4707467738569,34.9889338682702,48.4707467738569,34.9979338682702,48.4797467738569,34.9979338682702,48.4797467738569,34.9889338682702
"potential_34690",75,3,48.4707233914519,34.9902859686232,48.4707233914519,34.9992859686232,48.4797233914519,34.9992859686232,48.4797233914519,34.9902859686232
"potential_34691",98,6,48.4706999931714,34.9916380672445,48.4706999931714,35.0006380672445,48.4796999931714,35.0006380672445,48.4796999931714,34.9916380672445
"potential_34692",116,7,48.4706765790155,34.9929901641329,48.4706765790155,35.0019901641329,48.4796765790155,35.0019901641329,48.4796765790155,34.9929901641329
"potential_34693",118,9,48.4706531489842,34.9943422592873,48.4706531489842,35.0033422592873,48.4796531489842,35.0033422592873,48.4796531489842,34.9943422592873
"potential_34694",128,12,48.4706297030776,34.9956943527066,48.4706297030776,35.0046943527066,48.4796297030776,35.0046943527066,48.4796297030776,34.9956943527066
"potential_34695",125,19,48.4706062412957,34.9970464443894,48.4706062412957,35.0060464443894,48.4796062412957,35.0060464443894,48.4796062412957,34.9970464443894
"potential_34696",109,17,48.4705827636386,34.9983985343347,48.4705827636386,35.0073985343347,48.479582763638604,35.0073985343347,48.479582763638604,34.9983985343347
"potential_34697",76,16,48.4705357606987,35.001102709008,48.4705357606987,35.010102709008,48.4795357606987,35.010102709008,48.4795357606987,35.001102709008
"potential_34698",71,14,48.4705122354162,35.0024547937336,48.4705122354162,35.0114547937336,48.4795122354162,35.0114547937336,48.4795122354162,35.0024547937336
"potential_34699",109,14,48.4704886942586,35.0038068767169,48.4704886942586,35.0128068767169,48.4794886942586,35.0128068767169,48.4794886942586,35.0038068767169
"potential_34700",111,12,48.4704651372261,35.0051589579569,48.4704651372261,35.0141589579569,48.4794651372261,35.0141589579569,48.4794651372261,35.0051589579569
"potential_34701",109,6,48.4704415643186,35.0065110374523,48.4704415643186,35.0155110374523,48.4794415643186,35.0155110374523,48.4794415643186,35.0065110374523
"potential_34702",140,6,48.4704179755362,35.007863115202,48.4704179755362,35.016863115202,48.4794179755362,35.016863115202,48.4794179755362,35.007863115202
"potential_34703",146,8,48.470394370879,35.0092151912047,48.470394370879,35.0182151912047,48.479394370879,35.0182151912047,48.479394370879,35.0092151912047
"potential_34704",176,9,48.470370750347,35.0105672654593,48.470370750347,35.0195672654593,48.479370750347,35.0195672654593,48.479370750347,35.0105672654593
"potential_34705",192,13,48.4703471139403,35.0119193379646,48.4703471139403,35.0209193379646,48.4793471139403,35.0209193379646,48.4793471139403,35.0119193379646
"potential_34706",186,15,48.470323461659,35.0132714087195,48.470323461659,35.0222714087195,48.479323461659,35.0222714087195,48.479323461659,35.0132714087195
"potential_34707",206,15,48.470299793503,35.0146234777228,48.470299793503,35.0236234777228,48.479299793503,35.0236234777228,48.479299793503,35.0146234777228
"potential_34708",199,17,48.4702761094724,35.0159755449733,48.4702761094724,35.0249755449733,48.4792761094724,35.0249755449733,48.4792761094724,35.0159755449733
"potential_34709",180,16,48.4702524095673,35.0173276104698,48.4702524095673,35.0263276104698,48.4792524095673,35.0263276104698,48.4792524095673,35.0173276104698
"potential_34710",177,15,48.4702286937877,35.0186796742112,48.4702286937877,35.0276796742112,48.479228693787704,35.0276796742112,48.479228693787704,35.0186796742112
"potential_34711",158,15,48.4702049621337,35.0200317361964,48.4702049621337,35.0290317361964,48.4792049621337,35.0290317361964,48.4792049621337,35.0200317361964
"potential_34712",147,15,48.470181214605304,35.021383796424,48.470181214605304,35.030383796424,48.479181214605305,35.030383796424,48.479181214605305,35.021383796424
"potential_34713",104,10,48.4701574512027,35.0227358548929,48.4701574512027,35.0317358548929,48.4791574512027,35.0317358548929,48.4791574512027,35.0227358548929
"potential_34714",85,9,48.4701336719257,35.0240879116021,48.4701336719257,35.0330879116021,48.4791336719257,35.0330879116021,48.4791336719257,35.0240879116021
"potential_34715",154,8,48.469942866242604,35.0349043017811,48.469942866242604,35.0439043017811,48.478942866242605,35.0439043017811,48.478942866242605,35.0349043017811
"potential_34716",146,8,48.4698950060827,35.0376083816455,48.4698950060827,35.0466083816455,48.4788950060827,35.0466083816455,48.4788950060827,35.0376083816455
"potential_34717",133,8,48.469871052192204,35.0389604189193,48.469871052192204,35.0479604189193,48.478871052192204,35.0479604189193,48.478871052192204,35.0389604189193
"potential_34718",116,9,48.4698470824281,35.0403124544191,48.4698470824281,35.0493124544191,48.4788470824281,35.0493124544191,48.4788470824281,35.0403124544191
"potential_34719",107,6,48.4698230967903,35.0416644881439,48.4698230967903,35.0506644881439,48.4788230967903,35.0506644881439,48.4788230967903,35.0416644881439
"potential_34720",117,6,48.469799095279,35.0430165200925,48.469799095279,35.0520165200925,48.478799095279,35.0520165200925,48.478799095279,35.0430165200925
"potential_34721",92,5,48.4697750778942,35.0443685502637,48.4697750778942,35.0533685502637,48.4787750778942,35.0533685502637,48.4787750778942,35.0443685502637
"potential_34722",63,4,48.4697510446359,35.0457205786563,48.4697510446359,35.0547205786563,48.4787510446359,35.0547205786563,48.4787510446359,35.0457205786563
"potential_34723",39,4,48.4697269955043,35.0470726052691,48.4697269955043,35.0560726052691,48.4787269955043,35.0560726052691,48.4787269955043,35.0470726052691
"potential_34737",44,1,48.4686035772125,35.109263885281,48.4686035772125,35.118263885281,48.4776035772125,35.118263885281,48.4776035772125,35.109263885281
"potential_34738",50,3,48.468578782090304,35.1106158269238,48.468578782090304,35.1196158269238,48.477578782090305,35.1196158269238,48.477578782090305,35.1106158269238
"potential_34739",61,3,48.4685539710973,35.1119677667305,48.4685539710973,35.1209677667305,48.4775539710973,35.1209677667305,48.4775539710973,35.1119677667305
"potential_34740",53,5,48.4685291442335,35.113319704700004,48.4685291442335,35.122319704700004,48.4775291442335,35.122319704700004,48.4775291442335,35.113319704700004
"potential_34741",47,5,48.468504301498896,35.1146716408312,48.468504301498896,35.1236716408312,48.4775043014989,35.1236716408312,48.4775043014989,35.1146716408312
"potential_34742",42,0,48.467878075293,35.1484694432239,48.467878075293,35.1574694432239,48.476878075293,35.1574694432239,48.476878075293,35.1484694432239
"potential_34743",40,1,48.4678528199375,35.1498213311471,48.4678528199375,35.1588213311471,48.4768528199375,35.1588213311471,48.4768528199375,35.1498213311471
"potential_34744",35,2,48.4678275487126,35.1511732172003,48.4678275487126,35.1601732172003,48.4768275487126,35.1601732172003,48.4768275487126,35.1511732172003
"potential_34747",32,4,48.4671135116989,35.1890252627261,48.4671135116989,35.1980252627261,48.4761135116989,35.1980252627261,48.4761135116989,35.1890252627261
"potential_34749",34,4,48.4670620330093,35.1917289234501,48.4670620330093,35.2007289234501,48.4760620330093,35.2007289234501,48.4760620330093,35.1917289234501
"potential_34750",38,4,48.467036269863,35.1930807509533,48.467036269863,35.2020807509533,48.476036269863,35.2020807509533,48.476036269863,35.1930807509533
"potential_34751",45,5,48.4670104908492,35.1944325765491,48.4670104908492,35.2034325765491,48.4760104908492,35.2034325765491,48.4760104908492,35.1944325765491
"potential_34752",46,5,48.4669846959679,35.1957844002362,48.4669846959679,35.2047844002362,48.4759846959679,35.2047844002362,48.4759846959679,35.1957844002362
"potential_34753",40,4,48.4669588852191,35.1971362220135,48.4669588852191,35.2061362220135,48.4759588852191,35.2061362220135,48.4759588852191,35.1971362220135
